Customer_ID,Customer_Name,Customer_Type_Of_Channel,Customer_City,Customer_Region,percteage_gap_in_Revenue_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Quantiy_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Number_OF_SKU_Recommendation_and_Actual_Orders,Number_of_days_since_last_order,Total_Net_Revenue_of_Orders_in_Last_30Days,Unique_SKU_per_Order_in_Last_30_days,Volume_of_BEER_per_Order_in_Last_6_Months,Average_Monthly_Net_Revenue_of_Orders_in_Last_6_Months,Average_Unique_SKU_per_Order_in_Last_6_Months,Average_volume_of_BEER_per_Order_in_Last_6_Months
0011n00001sjYkXAAU,Da KlassB2,Mainstream,East,East,25.05404228458376,-31.274018438962514,52.0,12,505647.0572452008,2,1.5,385184.41292349686,4.166666666666667,1.1455
0011n00001sjfqNAAQ,Vienas barC2,Low End,East,East,58.10645342618384,-0.1251317742480751,30.0,6,134438.8714295004,2,0.4,134270.85592518313,2.857142857142857,0.4224285714285715
0011n00001u0fZWAAY,Ruths B2,Reseller,East,East,20.317871778104617,-30.242402135447122,10.256410256410248,3,41123042.900578685,5,133.185,31574235.599411238,5.571428571428571,102.29357142857144
0011n00001uzeCZAAY,Mbidde depot buwama,Reseller,East,East,9.737939592478668,-23.656019110248806,17.647058823529406,1,7759304.214962247,4,26.9,6274910.247631563,4.857142857142857,21.886
0015q000002UETUAA4,Notos Lounge & BistroC2,Reseller,Bukasa,East,11.117254842147275,-1.5690595049580764,17.647058823529406,7,3059756.7624351643,4,9.32,3012489.0171753564,4.857142857142857,9.09
0015q000002UETjAAO,Inyamat kigoowaC1,Mainstream,Kampala,East,31.402997732569204,-15.861824099613784,21.73913043478261,18,332734.00971938774,3,0.9750000000000001,287181.7462784939,3.8333333333333335,0.8635
0015q000002UgYgAAK,Oker YicB2,Low End,Dokolo,West,34.111516675749755,-24.310379959111344,3.448275862068968,15,925532.0007071386,4,3.3200000000000003,744533.1604742646,4.142857142857143,2.5722857142857145
0015q000002UhOXAA0,Kuka's shopB2,Low End,Kampala,East,7.107619239463602,-6.057447074132909,5.4054054054054035,9,468286.1157358289,5,1.541,441540.0602736575,5.285714285714286,1.4058857142857144
0015q000002UlHQAA0,Echelon LoungeB1,Mainstream,Ntungamo,West,3.7445476779570157,-47.04246887713103,16.66666666666667,2,5635933.2288986845,5,18.177,3832860.8543753996,6.0,12.380166666666668
0015q000002Us42AAC,KARLS BARB2,Low End,kampala,East,17.598749696543038,-31.62308403852586,25.0,7,4996911.496460187,3,15.475,3796379.284805088,4.0,11.8035
0015q000002VAYNAA4,Aduku Da placeB2,Low End,Kwania,West,41.76495989357931,-14.875945611984648,14.285714285714292,16,693021.3746235948,4,2.7600000000000002,603278.0587194524,4.666666666666667,2.1633333333333336
0015q000002VFfHAAW,Aler Tonny storeB2,Reseller,aler,West,16.99701616656766,-3.6665054074279055,17.241379310344826,11,2289670.3439608114,4,8.925,2208688.654992273,4.833333333333333,8.215166666666667
0015q000002VFfQAAW,Aler Caroline bar and restaurantB2,Low End,lira,West,20.681785412578975,-51.545850902730734,20.0,10,1157465.245688804,4,4.65,763772.3096963702,5.0,2.8089999999999997
0015q000002VOAaAAO,Guvnor,High End,kampala,East,29.799446032689005,-6.866839108368808,33.33333333333333,2,1874255.2251265259,3,5.5,1753823.0200913202,4.5,5.1034
0015q000002VWLmAAO,Texas barA2,Mainstream,kampala,East,65.65903441976123,-18.607923033408113,20.0,5,102330.44295669961,2,0.30000000000000004,86276.2287202992,2.5,0.25
0015q000002Veq5AAC,Kalanoga Resort,High End,Kampala,East,11.205212574813658,-22.752665213069918,4.545454545454547,10,652736.5241917518,3,1.9000000000000001,531749.3702142873,3.142857142857143,1.545457142857143
0015q000002VfKXAA0,Biza Bar & GrillC1,Mainstream,kampala,East,68.88064854740966,-47.404942793996156,20.0,16,140444.0289677976,1,0.4,95277.69307171289,1.25,0.28125
0015q000002Vli2AAC,Uniport Naguru,Low End,Kampala,East,6.093109766589507,-38.193337005591445,4.0,15,364950.46326409176,6,1.186,264086.87363076373,6.25,0.83475
0015q000002VnGiAAK,256 empire wampewoA2,Low End,kasangati,East,10.9489821025673,-37.81625787534665,30.0,6,3945570.5384663627,3,12.95,2862920.9639657247,4.285714285714286,9.13642857142857
0015q000002Vt9VAAS,HIGHWAY PubB2,Mainstream,kigoogwa,West,35.628653528983136,-18.64166028272406,32.25806451612904,11,1553389.3528841513,3,5.35,1309311.880145989,4.428571428571429,4.668571428571428
0015q000004TbZSAA0,ABERIS DEPOTC2,Reseller,mbarara,West,41.28518007008369,-11.597016649544216,43.75,6,3236453.233319007,3,9.271,2900125.227794094,5.333333333333333,9.491166666666667
0015q000004TxyvAAC,Patrick  kamusiC1,Reseller,kamusi,East,27.959902247374217,-1.5269964595011487,2.7777777777777857,3,3803893.252890158,5,13.71,3746681.5581484484,5.142857142857143,13.535428571428572
0015q000004U1VOAA0,GABIZ SHOPC2,Reseller,kampala,East,50.26243261391456,-25.31086529576295,10.256410256410248,6,18535794.020032957,5,56.550000000000004,14791849.035823148,5.571428571428571,45.675714285714285
0015q000004U2wBAAS,Hyper investmentB2,Reseller,kampala,East,26.874631828389823,-8.612198145353986,24.324324324324323,3,11625721.18780415,4,38.97,10703881.687621893,5.285714285714286,36.42914285714286
0015q000004UNQdAAO,DALPHIN'S DEPOTB2,Reseller,mukono,East,20.28352977919269,-16.10288491397857,2.3255813953488484,6,2987130.7816208694,6,10.125,2572830.799022828,6.142857142857143,8.419857142857143
0015q000004UeO8AAK,Jamz DepotC2,Reseller,Bungoho,East,27.423380817745155,-18.590599704984896,26.31578947368422,3,11583145.032697748,4,42.42,9767338.272605816,5.428571428571429,36.88542857142857
0015q000004V096AAC,Brown stockistA2,Reseller,Ntungamo,West,4.678317264624852,-28.714776728873318,4.545454545454547,2,24105477.984090146,6,80.402,18727824.882815342,6.285714285714286,64.91185714285714
0015q000004X0fVAAS,LABAMBA BAR AND GUEST HOUSE,Low End,MBARARA,West,18.958019962567988,-21.89517130309281,11.111111111111114,3,424843.8379269035,4,1.325,348532.1308343935,4.5,1.1065
0015q000004XRoxAAG,Pam liquor-wed wk 2,Mainstream,kampala,East,28.202007250410063,-4.7940065498872855,12.5,11,164439.5712968579,3,0.525,156916.9618670666,3.4285714285714284,0.4781428571428572
0015q000004XiZqAAK,Sai beverages kitagata,Reseller,Kitagata,West,12.711318317636668,-40.87209598642963,18.604651162790702,5,17256178.66071026,5,56.585,12249536.38964282,6.142857142857143,40.19945714285715
0015q000006IvqRAAS,Light Jenifer,Reseller,Rwimi,West,40.6084702375474,-5.924984778864186,16.66666666666667,8,2185069.4549612077,5,7.225,2062846.1354258389,6.0,7.127599999999999
0015q000006J2cmAAC,Felix stockist ishaka,Reseller,ishaka,West,19.98330537039368,-12.464222946988286,31.42857142857143,2,12376378.817835541,4,41.5,11004725.319330517,5.833333333333333,38.39366666666667
0015q000006Jii1AAC,Tap 48 Bar Kasana,Mainstream,Mbarara,West,41.094695545799745,-0.703377661411821,45.45454545454545,23,411086.3843300805,2,1.375,408215.09057248157,3.6666666666666665,1.3313333333333335
0015q000006JpuyAAC,DAV J STORES- Frid wk2,Reseller,kampala,East,17.919028090372834,-2.4133169190600086,17.647058823529406,3,4375586.536750164,4,14.0,4272478.099902093,4.857142857142857,13.813571428571427
0015q000006K1YyAAK,KAKE KAKE,Reseller,Kampala,East,17.094753167186397,-3.380303404627682,9.677419354838719,2,10743283.416682463,4,36.230000000000004,10392002.212097932,4.428571428571429,34.442142857142855
0015q000006KKNBAA4,Detwinz Bar cesia,Low End,Adjumani,West,31.48211934346105,-25.47057056220089,16.666666666666657,15,123941.96417892497,2,0.36600000000000005,98781.70125757248,2.4,0.32180000000000003
0015q000006Kv7iAAC,Jovida Traders,Reseller,Mityana,West,20.15608556016656,-10.358816964870869,12.5,2,19921724.109662455,7,71.387,18051773.893157884,8.0,64.63385714285714
0015q000006KzdTAAS,MK INVESTMENTS SONDE,Reseller,Sonde,East,38.04159370773223,-13.480999651344206,15.151515151515156,1,3138427.336515156,4,9.85,2765597.189095594,4.714285714285714,8.660142857142857
0015q000006LrePAAS,Vault lounge,High End,kampala,East,16.04632660301054,-41.2179941796515,7.692307692307693,30,222909.2382812613,3,0.641,157847.6167829474,3.25,0.43805000000000005
0015q000006MfZqAAK,JMS Ltd,Reseller,Wakiso,West,19.949881597899065,-101.0483556828516,9.090909090909093,3,2083273.2720829989,4,6.925,1036205.0786276048,4.4,3.4095999999999997
0015q000006MvmxAAC,Andrew depot kifampa,Reseller,Gomba,East,24.950653203669617,-52.75480567963879,4.761904761904759,12,12511908.125440476,4,40.95,8190844.189662199,4.2,27.156200000000002
0015q000008fwgaAAA,Katogo and sons,Low End,Namagumba,East,24.31669841416938,-35.068321690326485,17.647058823529406,2,6013943.407374582,4,22.740000000000002,4452519.53390141,4.857142857142857,16.60214285714286
0015q000008giwyAAA,BIG UP MAMA DEPOT,Reseller,KAKUMIRO,West,58.206879261101946,-5.366537590487098,8.695652173913047,8,1230540.4556528614,3,4.175,1167866.4629138953,3.2857142857142856,3.8087142857142857
0015q000008gv7GAAQ,Murinno Beverage Stores,Reseller,Kampala,East,3.1570367975225366,-16.861450677156697,22.22222222222223,5,9268958.327775743,4,28.675,7931579.040022628,5.142857142857143,25.025000000000002
0015q000008hnIxAAI,Karuhanga's depot,Reseller,kampala,East,4.070870302585021,-14.929804912526663,25.531914893617028,4,11112826.167213755,5,36.345,9669229.122656,6.714285714285714,30.522571428571432
0015q000008i6E5AAI,lamong pork joint,Low End,gulu,West,26.317329561186042,-13.891110802534243,25.0,10,701455.0425253285,5,2.145,615899.7287694555,6.666666666666667,2.0080000000000005
0015q000008iIL2AAM,EMMY DEPOT,Reseller,kampala,East,4.895480223318913,-7.228538455167254,5.882352941176464,4,3037951.654680336,4,10.65,2833155.8915638095,4.25,10.3725
0015q000008ih9XAAQ,Ritz bar,Low End,kampala,East,18.39285128941367,-10.67905678960328,41.666666666666664,7,169549.8786714498,2,0.5,153190.57063682584,3.4285714285714284,0.4694285714285714
0015q000008iin6AAA,Mutebi stockist Senyi,Reseller,Senyi landing site,East,12.484775673743115,-43.34093431363809,18.91891891891892,2,10033124.843836717,5,32.035000000000004,6999483.358943142,6.166666666666667,22.992333333333335
0015q000008imPNAAY,Dombolo,Low End,gulu,West,44.28774788419195,-5.4719908924243725,25.0,15,428400.18037823227,4,1.3450000000000002,406174.35657887306,5.333333333333333,1.3046666666666666
0015q000008jIwhAAE,Abel Stockist Kiroba,Reseller,Kamuli,East,41.02196753305904,-112.3976785002497,9.090909090909093,1,7121482.854565794,5,27.78,3352900.514191553,5.5,12.484866666666667
0015q00000D0K7IAAV,Happy boys Tulla,Mainstream,Kampala,East,3.981290573295354,-24.277328286123648,6.25,5,15682064.86828092,3,46.675000000000004,12618604.764479734,3.2,37.425
0015q00000D0v5wAAB,"lavila lounge, Restaurant & spa",High End,,East,8.936882399064018,-10.612746501690992,56.52173913043478,4,198655.72837510201,2,0.6000000000000001,179595.69277313357,4.6,0.5314
0015q00000D0zFIAAZ,MARKMARTHA WINNERY,Reseller,mbarara,West,20.12818225861264,-1.5877171283561182,5.263157894736835,14,745341.2110454529,6,2.596,733692.2534677237,6.333333333333333,2.3693333333333335
0015q00000D1HbtAAF,Bal Boa lounge,High End,kampala,East,15.850193389511318,-9.393564945128091,5.882352941176464,2,1269233.4602836394,4,3.6910000000000007,1160245.0847271392,4.25,3.3653000000000004
0010Y00001aLGxOQAW,New Hilton bar IgayazaA2,Low End,West,West,-53.489684267597994,-137.1544078611715,18.604651162790702,2,5399510.7313517155,5,20.649,2276791.218028952,6.142857142857143,7.918714285714286
0010Y00001aLI1pQAG,Horizon Guest House B1,Mainstream,West,West,-87.09158506495143,-151.78715736060352,12.5,11,3625868.7684934894,4,12.007,1440053.1013981018,4.571428571428571,4.762428571428572
0010Y00001aLIRnQAO,The Lawns C2,High End,Kampala,East,-6.01996026850631,-27.67253703330229,8.695652173913047,14,383858.78133275104,3,1.1,300658.8497827256,3.2857142857142856,0.8808571428571429
0010Y00001bhFZTQA2,K        Spot Bar C2,Mainstream,East,East,-2.7907932541376397,-25.31755430250415,7.692307692307679,8,406691.6468869046,4,1.31,324528.8731897778,4.333333333333333,1.0353333333333334
0010Y00001bhFfMQAU,Okecho Godfrey1        East B3,Reseller,East,East,-44.43114209398399,-40.07142932691147,20.754716981132077,5,83942767.95667665,6,298.943,59928543.85797931,7.571428571428571,217.15385714285713
0010Y00001bhGObQAM,Buchana Entreprises B2,Reseller,East,East,-13.268679236439368,-46.95448462799453,10.0,3,32660961.797802098,6,106.292,22225222.918838542,6.666666666666667,73.78066666666668
0010Y00001bhHcDQAU,Harvest Gold C1,Reseller,East,East,-3.251090685499065,-35.77618624656364,10.63829787234043,1,6694801.8932118965,6,20.5,4930762.955040162,6.714285714285714,16.419142857142855
0010Y00001bhHoTQAU,Chief's Bar and Lodge Kasambya,Mainstream,West,West,-7.562919002787311,-83.50089573587869,34.375,4,2106073.409953375,3,7.325,1147718.3266640527,4.571428571428571,3.7851428571428576
0010Y00001bhHr8QAE,Cosima Traders B2,Reseller,West,West,-21.773216905420767,-23.640751415320736,22.22222222222223,10,4359446.5070523685,3,16.625,3525897.77815939,3.857142857142857,12.591571428571427
0010Y00001bhHyOQAU,Kamukamu Bar Kyegegwa A2,Low End,West,West,-7.228058599989808,-40.29780967193409,9.677419354838719,4,514366.10300170747,4,1.885,366624.471333143,4.428571428571429,1.2205714285714286
0010Y00001bhIe3QAE,Club Cizzlers Disco(DinhoN) B3,Mainstream,West,West,-75.07475164281041,-123.5173022653083,26.31578947368422,10,4203009.290474911,4,12.622,1880395.4986384301,5.428571428571429,5.762857142857143
0010Y00001bhJBMQA2,Adoki Bar B2,Low End,West,West,-46.403973580558045,-66.47074744095738,22.22222222222223,12,2797178.1193545447,4,10.425,1680282.0689842985,5.142857142857143,6.275285714285715
0010Y00001bhJFYQA2,Gremars Guest House C2,Mainstream,West,West,-18.722223192175363,-113.9855670084161,9.677419354838719,2,1879470.873456413,4,6.595,878316.6545912384,4.428571428571429,3.0925714285714285
0010Y00001bhJFsQAM,Happy Wine Bar B2,Low End,West,West,-57.49762048339511,-157.17917049771427,17.241379310344826,17,1897882.7398172058,4,7.245,737961.2960661888,4.833333333333333,2.686166666666667
0010Y00001bhLqoQAE,Protea Hotel Kampala C2,High End,Kampala,East,-85.58541038062907,-141.5930875130454,4.0,13,2236175.951471675,4,6.55,925595.9988304415,4.166666666666667,2.6704000000000003
0010Y00001bhLr3QAE,Riders Lounge B3,High End,Kampala,East,-1.8263202960779807,-9.880539315300126,13.043478260869563,27,901714.9442798147,4,2.5250000000000004,820632.0699722457,4.6,2.2333600000000002
0010Y00001bhLrcQAE,"Tales Gardens, Bar & lounge",High End,Kampala,East,-41.833981954606855,-32.51635383794934,8.695652173913047,13,4119718.5704530245,3,11.950000000000001,3108837.853696848,3.2857142857142856,9.117171428571428
0010Y00001bhMBDQA2,White house patongo C1,Mainstream,West,West,-27.18770240522869,-50.78109765729198,8.695652173913047,1,5009528.250994575,7,15.736,3322384.787502114,7.666666666666667,10.622333333333334
0010Y00001bhNTtQAM,Layisi Depot katovuC1,Reseller,West,West,-9.137226350570558,-76.87412881707064,13.043478260869563,3,3650453.475532339,4,12.125,2063870.7876309964,4.6,6.953
0010Y00001bhNYUQA2,Empire Bar B2,Mainstream,West,West,-27.19933284775007,-164.07802739098565,43.75,5,2900780.645948304,3,9.35,1098455.8899531232,5.333333333333333,3.6376666666666666
0010Y00001bhNaVQAU,Novella Hotel C2,Mainstream,West,West,-225.78488424586226,-29.16944204189994,25.0,17,1634090.7757248739,3,5.675,1265075.353654317,4.0,4.343142857142857
0010Y00001bhNgOQAU,Kanabi's BarB1,Low End,West,West,-60.8307039011261,-85.3572267030329,7.692307692307693,1,2883794.9268163918,6,9.452,1555803.881030556,6.5,5.019
0010Y00001bhNhHQAU,Shanghai Hotel B1,Mainstream,West,West,-108.08982720194379,-185.11308306675318,41.935483870967744,3,3142893.973492607,3,10.325000000000001,1102332.4288337778,5.166666666666667,3.613166666666667
0010Y00001bhO5wQAE,Africa Today 2 B2,Low End,East,East,-4.861734233393975,-14.861065907987495,14.285714285714292,15,303865.44596044294,4,0.9570000000000001,264550.4319138588,4.666666666666667,0.8356666666666667
0010Y00001bhOBLQA2,Kityo Shop C2,Reseller,East,East,-10.776463248967232,-72.19775939022492,2.7777777777777857,7,5287829.1904624505,5,16.623,3070788.6148968223,5.142857142857143,10.343428571428571
0010Y00001bhP3cQAE,Vision pub katikaraB1,Low End,West,West,0.0,-293.65035440960565,7.692307692307693,8,4230594.209687048,6,15.531,1074708.5992166998,6.5,3.8233333333333337
0010Y00001bhP4LQAU,KF bar.     mpasanaB2,Low End,West,West,-82.86382606855551,-153.95706738578787,5.263157894736835,9,3614181.43903961,6,12.083,1423146.6272010785,6.333333333333333,4.7129666666666665
0010Y00001bhPNhQAM,Awagwa ku bar B2,Low End,West,West,-9.762426661420847,-35.066420040548536,4.545454545454547,14,763598.1221828428,7,2.592,565350.0862417184,7.333333333333333,1.8905
0010Y00001bhQ1sQAE,Care Bar B2,Low End,West,West,-30.789217389676253,-34.46294967786824,33.33333333333333,5,1782195.164415601,2,6.75,1325417.2756771964,3.0,4.6446
0010Y00001bhQ6iQAE,TLC LoungeB2,Mainstream,West,West,-10.244965656549809,-55.18682076300064,3.225806451612911,8,781006.5199968799,5,2.3600000000000003,503268.5869566354,5.166666666666667,1.5967000000000002
0010Y00001bhQ9NQAU,mama ntrome B1,Reseller,West,West,-61.453180373931986,-66.06662741852111,6.25,14,9514693.209630383,3,31.7,5729443.270773154,3.2,19.225
0010Y00001bhQ9SQAU,Mama Prima ndejje B2,Low End,West,West,-99.62518970640511,-162.04312667090454,4.545454545454547,5,8584878.988045903,3,29.675,3276132.099746888,3.142857142857143,10.785714285714286
0010Y00001bhQALQA2,Muramuzee &soo B1,Reseller,West,West,-539.4659521748766,-81.07742886542783,25.0,14,14583020.337316154,3,48.75,8053472.168612403,4.0,26.64833333333333
0010Y00001bhQAkQAM,N.B senamakosa Bar B1,Low End,West,West,-38.6092494064751,-25.963742030702818,44.0,4,2666477.06141592,2,9.725,2116860.787420863,3.5714285714285716,7.232714285714286
0010Y00001bhQBJQA2,Namudo Bar B1,Low End,West,West,-221.02962397110105,-73.97598419102616,12.5,9,1761117.8783611679,2,7.0,1012276.4280082791,2.2857142857142856,3.701571428571429
0010Y00001bhQFLQA2,subuga Robert Store. wobulenzi B1,Reseller,West,West,-759.1511432251134,-203.55977302232952,5.263157894736835,3,64900715.69950188,3,215.75,21379880.16440105,3.1666666666666665,71.27666666666666
0010Y00001bhQJmQAM,Dasan Depot C3,Reseller,West,West,-114.74488129815586,-80.83914357532362,21.73913043478261,2,8608782.292514086,3,28.75,4760463.980481268,3.8333333333333335,15.910833333333334
0010Y00001bhQNjQAM,Luyima stockist        West C1,Reseller,West,West,-61.70894603110523,-82.4682034701137,16.66666666666667,22,6670836.12117526,3,22.975,3655889.6258700057,3.6,12.493199999999998
0010Y00001bhQONQA2,mama winie        West B2,Reseller,West,West,-33.95969462535027,-10.519528114966505,16.0,2,14993912.988833064,3,51.0,13566754.441111838,3.5714285714285716,46.47228571428571
0010Y00001bhQXAQA2,Arara's bar A2,Low End,West,West,-81.18880855160916,-181.6163622265846,19.23076923076924,2,1412304.5449050572,3,4.2250000000000005,501499.46321966074,3.7142857142857144,1.558142857142857
0010Y00001bhQXPQA2,Benin bar1 B2,Low End,West,West,-280.16942961901617,-88.71858764429356,5.263157894736835,2,2441328.5876935315,3,7.62,1293634.4099263144,3.1666666666666665,4.222833333333333
0010Y00001bhQXeQAM,Blue nile B2,Low End,West,West,-14.383223974532001,-100.91835951319172,32.25806451612904,2,1001596.5271922469,3,2.95,498509.2102180364,4.428571428571429,1.5881428571428573
0010Y00001bhQYSQA2,Country cottages B2,Mainstream,West,West,-5.813697514931263,-43.07983377138336,69.23076923076923,2,386221.07966144336,1,1.1,269933.97286060406,3.25,0.8167500000000001
